a_voltage_V,b_max_voltage_V,c_current_A,d_resistance_mOhm,e_welding_energy_Ws,f_force_one_N,g_force_two_N,h_movement_one_um,i_movement_two_um,j_welding_time_ms,k_wear,machine_nr,time
1.6469563,2.0188961,3727.9851,391.97739,3312.1118,198.25221,186.19604,422.02585,417.32382,752.57953,0,0,1393
1.4579372,2.3909883,3531.4934,412.66879,3312.1372,185.96274,178.67294,426.88678,431.18777,778.80511,0,1,1394
1.422992,2.0789511,3576.6338,431.43875,3312.0479,189.30991,192.06415,405.76581,418.22763,749.8233,0,1,1395
1.651144,2.2450862,3464.7825,404.72281,3312.0286,186.18727,192.67358,416.88214,423.36719,754.14673,0,0,1396
1.6228454,2.4448204,3506.2107,424.21548,3311.4658,194.99364,185.14832,430.59521,408.74976,913.5459,0,1,1397
1.6116618,2.2060888,3517.8979,456.36264,3312.1287,175.28523,184.09058,431.39255,453.1196,859.01941,0,0,1398
1.5384544,2.1754704,3656.2937,463.58972,3312.1294,172.75519,192.18613,434.28409,409.30533,820.90125,0,0,1399
1.4929023,1.8977238,3640.8352,514.04126,3311.939,189.98221,189.74426,420.20578,423.1405,800.12744,0,1,1400
1.7089485,2.0769832,3524.6978,410.22928,3312.1694,193.26057,177.60138,401.96011,433.86078,855.1333,0,0,1401
1.2002574,2.0155585,3538.3232,470.64291,3311.9658,181.45271,178.96884,408.78641,412.03107,857.06598,0,0,1402
1.7882007,2.1186202,3697.3701,471.50717,3311.8901,174.91483,173.63766,450.04163,434.15402,796.35022,0,1,1403
1.7312441,2.1623919,3658.2551,486.5087,3311.8325,187.27867,187.80232,411.94217,404.80197,789.18109,0,0,1404
1.395983,2.4148059,3758.9167,482.91238,3311.9597,181.95958,182.2793,421.22858,421.65009,854.16223,0,1,1405
1.5148542,2.2663226,3601.865,527.76068,3311.6077,172.2392,175.96051,444.36047,420.00134,780.58746,0,0,1406
1.2441896,2.2277377,3659.1726,499.62091,3312.0642,171.08096,182.5847,425.02206,432.59702,741.08789,0,0,1407
1.5398688,2.3412542,3798.3291,484.09888,3312.2429,191.79756,182.4256,430.04132,413.07443,798.80542,0,1,1408
1.7139071,2.1691983,3748.0212,402.19595,3312.53,180.13428,194.01721,427.50784,412.42282,841.63239,0,1,1409
1.317486,2.1904325,3758.3057,529.55524,3311.7896,181.34602,191.72581,430.96484,416.78592,829.01031,0,1,1410
1.573324,2.1354029,3593.103,430.60471,3311.8879,188.47417,186.54636,418.48389,418.20706,721.46606,0,0,1411
1.1432192,2.4613442,3518.6448,484.48651,3312.0828,193.31323,193.50067,401.48911,429.89236,851.875,0,0,1412
1.3026764,2.2628682,3889.9009,395.47369,3311.8379,189.95215,186.84103,433.91449,415.81799,823.78821,0,1,1413
1.4577574,2.3124554,3566.2781,474.03845,3311.8618,176.97501,181.83499,437.71039,412.88867,818.30048,0,0,1414
1.1697358,2.2588391,3604.916,495.41006,3312.5015,183.67375,178.98326,435.53525,439.12592,831.91718,0,1,1415
1.8527898,2.1579161,3581.6248,429.37289,3312.2927,185.34969,179.93932,427.3071,399.1474,850.7984,0,1,1416
1.5737031,2.2772675,3718.3398,410.76825,3312.3811,184.43463,192.79906,430.4285,438.29602,761.12976,0,0,1417
1.5121645,2.2605929,3674.9973,444.98737,3312.2693,187.37411,181.69099,405.52014,416.03363,814.55682,0,0,1418
2.0413933,2.3865793,3693.3005,469.99823,3311.9023,176.38559,185.36734,433.56152,408.54419,777.58173,0,1,1419
1.7178434,2.3167195,3681.5474,479.37155,3311.8569,183.78627,187.0988,407.30026,431.08899,784.48071,0,0,1420
1.5994701,2.2275541,3884.0222,474.26797,3312.1758,177.2393,191.72601,434.02612,413.07452,837.9436,0,0,1421
1.6611016,2.1618965,3646.8181,442.37732,3312.1794,191.42078,169.00346,424.19547,411.53278,864.29333,0,0,1422
1.0528694,2.116807,3789.5076,414.51205,3311.9607,179.77916,188.08679,427.23746,455.44888,779.45715,0,1,1423
1.6974143,2.2457082,3673.573,467.17725,3311.9072,184.79893,180.3567,441.80768,418.03864,910.13971,0,0,1424
1.4468884,1.980752,3692.3779,469.52399,3311.5774,181.61542,167.81026,439.95358,430.08917,851.62598,0,1,1425
1.3184899,2.3835263,3720.1602,470.31339,3312.0256,184.52917,184.75194,436.61966,423.05368,924.80164,0,1,1426
1.4122932,2.2730758,3569.9131,477.46832,3312.2158,173.91898,195.32094,413.27435,424.65628,768.06165,0,0,1427
1.4194735,2.1902235,3628.7251,474.58395,3312.2588,180.44081,187.65768,421.20728,416.49252,844.43365,0,0,1428
1.5267668,2.0773439,3627.9956,426.79016,3312.0103,182.76854,171.25179,418.02771,439.31766,901.66144,0,0,1429
1.4365876,2.1312549,3604.4604,414.21646,3312.0903,191.16628,198.60556,441.97214,423.86496,894.4624,0,0,1430
1.1029683,2.1498649,3568.3757,453.66721,3312.314,184.16208,172.99939,411.88599,411.84366,831.58832,0,0,1431
1.5891919,2.3961883,3696.1426,318.84906,3311.7727,190.45148,178.89291,429.04205,415.32138,706.86169,0,0,1432
1.0440086,2.2532809,3656.3579,502.59705,3311.8892,177.41006,185.59641,410.78198,404.37717,762.01245,0,1,1433
1.5309355,2.416975,3769.0408,437.82724,3312.2729,198.91243,170.14929,403.31723,438.36255,821.02136,0,1,1434
1.1760203,2.3430688,3908.6384,454.85065,3312.4324,180.86417,194.37857,450.48779,420.28577,805.97943,0,0,1435
1.5112319,2.5028079,3627.0886,487.99191,3311.9785,184.15782,182.02249,416.33701,444.65256,764.92871,0,1,1436
2.034415,2.2424016,3610.1421,371.95868,3311.7102,197.84476,183.46649,423.29367,414.47763,803.76416,0,0,1437
1.6754785,2.3479016,3745.262,484.37234,3311.9543,199.04866,200.43436,434.4859,395.41901,869.5152,0,1,1438
1.4673834,2.2176912,3570.5352,412.43344,3311.8372,180.11748,185.46884,432.15823,434.28806,783.2738,0,1,1439
1.4879218,2.1020193,3919.8101,404.40207,3312.1719,180.48264,192.30559,447.63235,406.53879,816.96362,0,0,1440
1.2713701,2.0826294,3569.8245,420.78946,3312.0354,175.70566,185.08435,437.40094,447.73038,797.95465,0,1,1441
1.8041965,2.2331927,3826.2446,369.02151,3311.9243,205.84077,198.08864,417.03329,402.65195,804.45483,0,1,1442
1.411882,2.204833,3631.116,520.18158,3312.2874,192.18266,186.55547,434.86502,436.33521,793.36176,0,0,1443
1.2799623,2.3013387,3637.7231,499.0076,3311.8345,187.39944,183.40038,418.14124,413.35959,863.79834,0,1,1444
1.4896246,2.0017765,3479.3638,448.97968,3311.7378,190.53841,187.849,437.58002,430.95502,866.92267,0,0,1445
1.5632094,2.195148,3443.55,478.15628,3311.6189,189.74533,184.67355,414.28995,408.71951,895.20367,0,0,1446
1.7699683,2.0794985,3636.9683,397.86026,3312.0759,182.21664,188.54012,446.13843,445.46387,835.56744,0,0,1447
1.2861116,2.2166893,3775.9897,438.0162,3312.0081,166.24718,189.3096,441.85837,428.81644,843.33398,0,0,1448
1.6673653,2.346741,3486.0891,472.83221,3312.0742,183.38354,188.71405,450.09589,400.7894,909.24133,0,0,1449
1.2958834,2.0927706,3630.7903,473.04349,3312.3613,178.681,180.6217,439.44745,451.05188,778.65753,0,0,1450
1.935716,2.374579,3743.0618,429.51938,3311.9502,179.177,190.6601,419.03061,406.18961,918.18628,0,1,1451
1.4816484,2.5116169,3711.2507,437.04269,3312.3052,181.13657,192.93523,428.57849,435.6813,791.22986,0,1,1452
1.7597183,2.2109008,3519.7957,435.8613,3312.1248,183.21169,201.36807,428.43701,413.73111,783.41168,0,0,1453
1.2987968,2.1287439,3807.7803,431.88348,3311.8123,180.41805,184.28609,421.58337,425.95691,870.31689,0,0,1454
1.5925193,2.7375958,3504.9314,446.61914,3311.855,178.34398,184.81413,426.76102,426.75421,785.8291,0,1,1455
1.8512368,2.127775,3411.322,449.17459,3312.001,181.99692,170.55806,413.93246,422.02353,868.03784,0,1,1456
1.7594945,2.4660454,3670.7224,472.01685,3311.467,182.31136,183.33813,421.77197,419.55231,718.51239,0,1,1457
1.6466309,2.1866066,3602.5056,416.22171,3311.8818,176.41388,190.40097,425.3797,427.51611,827.30347,0,1,1458
1.8002491,2.128432,3732.3201,453.93011,3311.9326,198.49252,197.86824,443.45844,416.07559,864.32739,0,1,1459
1.7302536,2.5264318,3527.676,437.16397,3311.8445,183.5713,174.17807,418.87088,419.27722,727.32996,0,1,1460
1.4751649,2.1572711,3420.4727,463.03732,3311.8909,179.06178,183.04317,419.72354,431.20551,744.48126,0,0,1461
1.2726103,2.0125844,3574.3655,417.50134,3311.8672,189.29703,183.20581,411.41165,421.6153,776.90887,0,0,1462
1.1942651,1.9239099,3565.4111,501.40045,3311.9639,182.77293,194.64822,421.40439,436.52115,798.08789,0,1,1463
1.4620852,2.2908871,3683.0889,436.9967,3312.4019,196.23431,178.18625,419.86972,424.12982,773.85974,0,1,1464
1.3696218,2.2748251,3962.1111,505.50027,3312.2351,178.25113,198.77399,420.33121,424.69968,903.255,0,0,1465
1.2560161,2.0967195,3635.7915,461.54581,3312.199,191.39307,190.62833,421.5737,416.71719,889.7182,0,1,1466
1.7228712,2.2638469,3497.4966,512.02032,3312.1169,183.3905,175.18452,413.44604,424.05554,776.0033,0,0,1467
1.5131071,2.2341657,3423.8137,466.81403,3311.9688,192.41011,173.24396,433.76065,429.03665,817.26178,0,1,1468
1.6943393,2.0796504,3818.2124,498.91364,3312.1145,184.82237,183.23135,431.8002,422.16296,899.67438,0,0,1469
1.2343773,1.9409676,3678.1938,475.99292,3312.187,177.29593,181.56746,428.02084,426.74463,853.71442,0,1,1470
1.7267952,2.3608165,3641.7212,511.80786,3312.0352,192.36673,187.08894,412.66852,417.56494,807.46747,0,0,1471
1.1951421,2.4221001,3787.9717,445.37836,3312.6724,185.35962,191.73358,426.77853,400.26318,767.76764,0,1,1472
1.3223474,2.2610664,3689.7668,508.26373,3311.8982,188.00555,176.91124,413.37866,430.6517,920.88611,0,1,1473
1.8071637,2.1529021,3602.9331,449.26019,3311.813,181.54228,184.09798,448.40573,423.33957,789.97247,0,1,1474
1.8532687,2.5157623,3587.5312,389.72382,3312.0969,188.65904,182.55412,400.36661,432.74979,764.11298,0,1,1475
1.4701957,2.135637,3462.0212,438.06927,3311.9509,187.11536,177.03458,417.06375,418.76758,795.60651,0,1,1476
1.5886034,2.4091079,3543.2837,479.83514,3312.0068,201.29375,194.32225,419.39804,414.64511,801.40894,0,1,1477
1.2882824,1.9990177,3623.114,396.75882,3312.0588,174.77759,178.14497,424.01151,429.55914,789.92004,0,0,1478
1.8054208,2.1601357,3609.998,486.0181,3312.0564,183.11885,194.70836,434.56921,411.53998,742.66052,0,1,1479
1.7338996,2.266207,3717.4836,398.09512,3312.5879,180.5788,192.48404,425.71951,421.80917,803.61115,0,0,1480
1.4642181,2.0641603,3503.0862,433.3642,3312.2832,177.89769,179.05443,422.70493,413.91006,796.67157,0,0,1481
1.5188904,1.951335,3863.9482,450.28308,3311.668,194.96297,169.15477,424.35413,414.00165,859.35901,0,0,1482
1.7064387,2.1778853,3497.887,444.88712,3311.8547,189.52206,187.08815,444.0842,404.47745,890.40509,0,0,1483
1.4192507,2.4078882,3785.4768,413.75388,3311.9685,177.95334,188.10631,403.43796,432.83093,870.70435,0,0,1484
1.525983,2.1060855,3529.908,462.93732,3312.0671,185.01167,183.57579,427.39175,420.46237,712.29993,0,1,1485
1.4733342,2.4098077,3832.9854,422.86511,3311.6826,196.3707,198.2272,416.63629,411.26492,854.39478,0,1,1486
1.5944331,2.4450719,3347.3081,461.87958,3312.1763,181.73227,174.20821,431.43781,416.94748,845.28235,0,0,1487
1.6253409,2.1447093,4001.6445,456.65851,3312.0574,188.59749,177.7467,422.87521,440.48502,810.27594,0,0,1488
1.6105826,2.370873,3670.4719,469.16666,3312.5474,176.72273,190.25613,441.34003,418.33392,822.58533,0,0,1489
1.2210735,2.1675816,3529.1333,454.39383,3311.9746,188.86678,189.04791,410.42401,427.39835,769.35486,0,0,1490
1.2725594,2.460547,3661.9595,484.40854,3311.8716,174.77582,193.17494,445.46341,423.98065,752.04669,0,0,1491
1.634212,2.2766612,3585.5361,442.64429,3311.7515,188.74065,182.73808,431.6377,421.81097,860.84344,0,1,1492
1.4285562,2.1715674,3704.2681,510.72775,3312.3018,179.75198,184.46475,429.96201,434.65347,863.14349,0,0,1493
1.5717509,2.2185612,3518.9456,486.2926,3311.9031,166.32475,207.65262,425.47308,408.77319,849.96686,0,0,1494
1.49422,2.3558404,3789.1047,429.11484,3311.9868,184.53767,197.44879,437.34265,414.15155,871.15863,0,0,1495
1.3014473,2.3121233,3539.7822,464.45389,3311.8372,172.79588,186.91472,427.95944,415.9628,793.72729,0,1,1496
1.8836039,2.2745025,3392.8555,469.98309,3311.7551,184.47792,178.71831,416.23624,417.27051,823.61957,0,0,1497
1.5789051,2.265558,3660.073,426.80902,3311.856,185.69897,184.23631,437.03659,425.70175,793.24561,0,1,1498
1.2856616,2.1485255,3588.7312,428.2951,3311.9504,179.04321,182.62561,408.2663,421.27097,812.60223,0,0,1499
0.91330618,2.2491701,3368.6277,427.10678,3311.8655,182.64539,193.07317,419.45334,435.58331,778.90808,0,1,1500
1.7031428,2.1124208,3565.366,458.5397,3311.8794,190.71013,190.89217,427.2114,429.84045,893.1842,0,0,1501
1.8458009,2.0407207,3680.8457,422.0733,3312.1167,169.41455,174.73471,429.06659,417.78476,815.7251,0,1,1502
1.112397,2.0519955,3972.6042,412.60684,3311.8318,175.69049,193.15332,425.46271,419.9975,715.01172,0,0,1503
1.4345069,2.4124818,3829.5747,460.4281,3312.3357,191.56525,183.96198,443.422,413.12155,750.05988,0,0,1504
1.5237627,2.0388441,3734.134,474.29971,3312.2581,171.87044,172.09547,420.86789,434.27094,828.56891,0,1,1505
1.5310427,2.3004572,3418.9778,404.67722,3311.7295,182.45753,183.16238,434.47736,423.6438,825.1676,0,0,1506
1.4966235,2.2014151,3797.7368,512.28979,3311.937,187.30101,181.42354,423.08075,424.0065,856.39551,0,1,1507
1.3295878,2.1554725,3596.928,461.12152,3312.0837,183.8553,185.68117,384.62927,430.86108,826.86188,0,1,1508
1.3079859,2.3154917,3850.6233,457.90784,3312.0991,176.18303,191.91322,396.56665,419.03799,805.01154,0,1,1509
1.9097387,2.0471923,3682.0098,429.28232,3311.9409,190.24966,180.41759,429.0455,423.49823,737.32147,0,0,1510
1.40634,2.0176489,3889.2551,455.88107,3311.9548,184.26343,185.56624,406.88275,407.67484,747.01971,0,1,1511
1.5320888,2.2548552,3776.8289,485.05933,3311.9082,189.60133,194.64384,406.21512,412.46512,767.56659,0,0,1512
1.4217216,2.216995,3601.1929,424.05423,3312.031,191.23734,190.26979,448.82385,414.04108,867.961,0,1,1513
1.9462827,2.4077168,3498.5728,462.3894,3312.084,175.01523,190.81494,429.2298,418.68246,847.23254,0,0,1514
1.4977108,2.3916602,3815.644,466.36215,3311.9299,193.14311,175.80907,441.60681,433.44937,821.58624,0,1,1515
1.5513785,2.0946369,3595.8896,508.42371,3312.1492,181.64038,183.23177,435.71173,418.81952,756.52448,0,0,1516
1.8496321,2.2672658,3668.2217,450.98477,3312.0959,179.73204,188.772,435.63818,394.36871,788.69574,0,1,1517
1.6983111,2.0902171,3353.9612,546.44922,3311.3975,179.86465,173.77982,413.74615,420.69165,813.72321,0,1,1518
1.6020887,2.2468152,3660.5337,432.03424,3312.2705,179.04185,185.20134,437.23001,414.24533,881.86627,0,1,1519
1.462962,2.3368034,3586.4192,445.21536,3311.8816,179.46782,182.94952,426.99698,432.46939,789.34979,0,0,1520
1.3827425,2.1661277,3726.3359,468.99448,3312.0544,179.20747,189.87477,431.31503,433.87738,771.3244,0,0,1521
1.319375,1.9956478,3615.8225,422.39359,3312.0566,183.94818,176.00511,430.04715,414.3606,847.21283,0,1,1522
1.4795724,2.2822084,3657.5996,430.44284,3312.1448,191.50871,194.5423,427.87775,428.40628,759.32312,0,0,1523
1.3919032,2.1202071,3614.8733,466.30484,3312.1973,184.27101,178.4501,429.06741,424.89795,756.58173,0,0,1524
2.0230787,1.9737959,3628.355,423.27295,3312.1975,179.28494,175.17859,416.52396,431.83508,781.25653,0,0,1525
1.3320489,1.8412139,3681.5493,452.76172,3312.0874,177.28079,188.31998,417.02921,429.22137,813.55005,0,0,1526
1.4544073,2.0475135,3471.615,434.43787,3312.2854,183.11905,180.0461,404.28592,415.11148,762.24719,0,0,1527
1.4725435,2.209734,3454.4915,475.70154,3312.1602,176.03683,193.5538,421.67792,423.88895,804.67242,0,0,1528
1.8409745,2.3864717,3579.7026,380.79953,3311.9092,179.97736,181.62669,428.80743,415.93762,837.98242,0,0,1529
1.7815781,1.8784475,3628.145,465.3725,3311.791,195.29251,202.15408,408.23526,418.79617,834.32104,0,1,1530
1.6220015,2.2325633,3636.5076,418.27252,3312.1956,177.20102,192.912,414.40103,403.21082,804.2674,0,0,1531
1.506981,2.1485403,3666.3623,420.93225,3311.988,191.38863,192.02463,429.37927,427.75656,830.13568,0,0,1532
1.9097302,2.1452181,3455.5613,447.32199,3311.7046,174.57123,176.54315,430.39554,429.46799,886.49164,0,1,1533
1.4791168,1.9795879,3632.354,457.57513,3312.0298,180.13959,193.59024,418.04517,437.77258,809.83643,0,1,1534
1.5073314,2.0133731,3730.1589,424.44104,3312.3772,182.00484,188.20963,420.91162,423.40912,865.59839,0,0,1535
1.3048005,2.1407754,3658.8057,452.80011,3311.8667,176.69231,177.01515,417.87369,444.68484,854.83179,0,1,1536
1.3795177,2.2907069,3741.364,464.60242,3311.8464,170.30611,186.32036,442.76868,423.77597,766.99384,0,0,1537
1.6517018,2.2591965,3742.3547,428.94226,3311.9097,184.68349,179.96721,450.44794,405.37097,902.8255,0,0,1538
1.644073,2.334547,3663.6965,502.08643,3312.1511,185.57004,193.81053,420.95944,410.18912,753.17615,0,1,1539
1.6507304,2.0524142,3651.1956,389.39197,3312.2561,201.24843,184.55602,425.24326,445.79782,849.86499,0,1,1540
1.8997602,2.2875383,3550.9272,439.81827,3311.9507,188.29416,212.70309,412.15314,449.69012,788.21375,0,0,1541
1.991281,2.2552595,3548.3171,454.68771,3311.896,190.25307,188.97388,413.60474,393.71405,848.79156,0,0,1542
1.940202,2.3237512,3473.6851,521.03174,3311.8379,172.10623,197.45761,425.47107,416.99524,818.38568,0,1,1543
1.3558582,2.0930533,3511.4761,439.56296,3311.6885,190.88005,199.39937,436.8493,404.56732,809.56525,0,0,1544
1.3102002,2.2100825,3779.0864,486.07004,3311.6201,182.98416,171.00899,429.47263,417.9827,755.35077,0,1,1545
1.5465325,2.2421045,3693.561,489.18555,3312.0217,167.11201,190.82455,432.88126,427.69016,836.08331,0,1,1546
1.269068,2.1173458,3782.2341,484.13437,3312.0835,184.01671,190.10413,407.95605,450.3175,830.6972,0,0,1547
1.2508439,2.6292188,3662.9939,494.27136,3311.7295,180.28827,177.59149,421.49652,419.54303,723.4234,0,1,1548
1.6559719,2.0226498,3734.1099,459.44235,3312.1755,188.34238,176.70496,415.43088,440.24091,781.68323,0,1,1549
1.5054861,2.3032062,3553.5254,485.15887,3312.062,178.50772,183.57248,411.85666,408.94553,869.11304,0,1,1550
1.9066133,2.2861869,3750.595,454.45502,3311.9526,176.65129,177.71346,432.92575,435.27863,928.16071,0,1,1551
1.4985209,2.2446761,3655.2197,440.34439,3311.7932,166.69086,169.62209,399.86282,408.46463,796.37561,0,1,1552
1.0048431,2.4751534,3633.6211,413.1106,3312.3118,175.12865,184.66917,401.82434,421.41208,785.75952,0,0,1553
1.5103862,2.6486282,3751.4839,425.08652,3311.8831,189.16704,196.16335,432.21045,414.73828,847.33685,0,1,1554
1.4263266,2.0602307,3592.8989,493.37772,3311.7273,183.09563,181.80025,423.8815,437.00714,784.86237,0,0,1555
1.1592562,2.2395549,3771.1423,502.45618,3312.0901,166.98573,187.32817,426.20819,408.52979,784.35803,0,1,1556
1.4689342,2.2567446,3591.4644,459.29034,3311.9187,196.59767,180.95172,392.47183,410.03079,859.40613,0,0,1557
1.1708248,2.2547996,3603.1333,477.63361,3312.041,182.94385,188.286,427.83582,414.52264,798.92761,0,0,1558
1.3002957,1.9694782,3966.4194,405.60071,3312.1204,200.04692,195.35698,428.00485,432.80496,782.2605,0,1,1559
1.487105,2.4459183,3730.5554,516.41852,3311.7271,187.67181,177.22342,434.75818,423.09012,866.58075,0,0,1560
1.1645803,2.2844326,3688.0774,442.90991,3312.4436,191.45044,179.63278,433.0011,422.46548,860.19611,0,1,1561
1.2780479,2.4255733,3762.8726,445.53098,3312.1821,192.18561,189.37596,424.02466,423.21957,801.78424,0,0,1562
1.7178775,2.1343846,3718.1111,470.37,3312.0247,180.12112,179.29665,423.41415,409.27127,771.84229,0,0,1563
1.5844225,2.3553874,3578.4773,411.42297,3311.7886,196.0959,190.46272,420.79468,427.57004,843.21985,0,0,1564
1.77704,2.1457055,3671.364,416.25699,3311.9412,181.22028,170.01939,411.13602,410.85947,819.67218,0,1,1565
1.7677077,2.1984,3615.9211,475.21561,3312.3347,183.12732,189.3019,415.3374,439.03659,731.0343,0,0,1566
1.4237261,1.933985,3645.7927,424.75793,3312.0176,175.45021,189.29161,412.83688,418.04944,842.40216,0,1,1567
1.1686275,2.2312171,3751.6963,469.1875,3312.0515,193.23901,180.71989,437.733,416.58475,792.06653,0,1,1568
1.6327404,2.0925648,3626.0906,439.43692,3312.446,196.60626,169.59854,418.49826,420.21622,837.96777,0,1,1569
1.5487285,2.2433996,3673.5327,508.9472,3312.0999,187.26518,182.42911,431.62036,415.56796,845.94073,0,0,1570
1.3856862,1.9230558,3644.3135,430.21802,3312.1838,181.81775,178.21579,419.99753,428.923,783.22809,0,0,1571
1.4699031,1.9054574,3497.6201,491.55399,3312.2441,188.79231,193.68756,429.30298,435.75851,834.64893,0,0,1572
1.4616001,2.0868995,3695.9448,465.52655,3311.9292,176.93054,179.48985,416.58252,426.10721,788.19043,0,1,1573
1.5389115,1.9548962,3592.0706,496.20685,3311.8347,182.64908,175.51469,423.42859,436.84262,837.62811,0,0,1574
1.7143852,2.2870522,3660.4211,461.52155,3311.4692,177.9736,194.9106,420.98172,418.75348,745.5943,0,1,1575
1.3532895,2.1446245,3584.3433,477.21136,3311.7761,174.59969,188.15266,405.43002,412.95905,803.10663,0,0,1576
1.4129379,2.3024125,3800.4917,387.56235,3312.3901,183.42169,197.53571,422.10861,428.35263,804.3822,0,1,1577
1.8818765,2.2475131,3669.0149,400.41544,3312.0745,171.12695,194.04343,432.21713,430.34134,759.22241,0,1,1578
1.7258079,2.2640715,3597.8667,461.55258,3311.7646,191.74207,177.93846,406.05557,436.61356,816.29364,0,0,1579
1.250452,1.9603924,3789.0273,453.94351,3312.23,189.21791,176.03398,437.29013,421.72473,790.8537,0,1,1580
1.2556694,2.2938895,3508.6821,481.97668,3312.0168,177.02803,192.63347,446.60077,438.96875,831.04193,0,1,1581
